Id,SalePrice
2734,138765.4623292036
2735,137153.53593305926
2736,143582.88807207107
2737,122776.78589980546
2738,135468.77944524874
2739,160415.6128314484
2740,134416.85796871848
2741,149532.15773192103
2742,156098.5005458989
2743,148240.92209315466
2744,154773.25096268117
2745,138603.4200536899
2746,129662.19154799361
2747,137780.08397748403
2748,121116.09732998087
2749,131358.66181198228
2750,132491.43471874268
2751,131924.15072225654
2752,175089.12038827303
2753,146647.6024468586
2754,218893.50837648855
2755,132086.48740243335
2756,88564.51914075286
2757,78445.23799449502
2758,86730.83769879823
2759,159693.74230373136
2760,131489.17307832348
2761,148686.6197437841
2762,141739.87613950117
2763,178758.34965083806
2764,142696.05775068983
2765,278125.0502584739
2766,133582.33011706284
2767,88561.19761226399
2768,126249.73477188006
2769,135296.9488565076
2770,137310.70627656212
2771,111904.67474546254
2772,112253.48051838588
2773,167271.33177276584
2774,138261.82845499145
2775,124224.74981000763
2776,139345.01485288583
2777,128160.38410870422
2778,105621.63717933193
2779,132131.3809810049
2780,108201.03351559836
2781,90766.87563430285
2782,97526.41617519411
2783,104720.82006906043
2784,123461.29343507874
2785,135351.5530469733
2786,75126.7332899775
2787,108305.08971384433
2788,80228.93491845693
2789,174945.35435793386
2790,88756.83616589547
2791,118579.09599900832
2792,61646.868029152036
2793,142124.16122670475
2794,87646.18127232243
2795,118107.61129030885
2796,91516.46882146083
2797,213245.4279087661
2798,107942.76183949914
2799,119838.55301540182
2800,62395.159549075295
2801,107272.3263342565
2802,127816.83702760714
2803,148776.5116609098
2804,115218.54993077947
2805,107407.87714897045
2806,85701.11561518238
2807,168375.26941236333
2808,152192.06215980925
2809,133798.18120763762
2810,132691.34582217608
2811,154818.77796180255
2812,154498.58950861046
2813,167654.34818538342
2814,153760.88804382313
2815,98667.02766904849
2816,237748.0997678353
2817,153703.2679249493
2818,135698.96105918757
2819,167677.05397693868
2820,141739.87613950117
2821,107602.09531016999
2822,189604.45518169663
2823,360354.96456968907
2824,189599.28095092514
2825,146874.12255438193
2826,136777.47342387718
2827,136292.45308669985
2828,227691.74885376118
2829,211633.44827914727
2830,219109.49955606583
2831,179045.60896115663
2832,278598.11408664717
2833,275014.684516612
2834,215683.87155999287
2835,215054.0868215259
2836,193304.00916517392
2837,146103.6459385949
2838,151461.37755194353
2839,179192.5001463131
2840,202789.2643656024
2841,199801.97408785878
2842,220510.62875995456
2843,148126.6814663789
2844,160520.4230750163
2845,117914.41858077986
2846,212789.71885541262
2847,202212.0854158408
2848,200704.08517897714
2849,203075.9573287418
2850,270318.5214530331
2851,220375.49597300135
2852,236373.54814073446
2853,240547.08367017217
2854,144152.3929101234
2855,208143.58687342587
2856,207029.98403930047
2857,187422.98344968248
2858,202150.7315362001
2859,133133.66297567828
2860,126120.45976593113
2861,114520.48119159146
2862,194936.3326757198
2863,121779.59109047192
2864,256822.80688102564
2865,139071.29943176804
2866,140309.5746131201
2867,91208.51604734479
2868,106809.86539819065
2869,116434.62491332556
2870,135360.2866825947
2871,95082.97958610795
2872,53053.04311469005
2873,109539.0033242079
2874,138646.4940753087
2875,117728.06680288468
2876,159092.52029731797
2877,143499.65325912563
2878,154527.57881019308
2879,137633.81291676825
2880,106901.3599975739
2881,143730.5087607861
2882,179153.46384986088
2883,185903.47885869537
2884,190158.3355562234
2885,182827.98706492936
2886,232481.44642637257
2887,97536.69358034716
2888,137045.5992872553
2889,51832.69435377805
2890,80740.33832180114
2891,137219.5273620548
2892,48258.008970974544
2893,72630.4846329161
2894,50913.00013879673
2895,322108.4235459997
2896,282284.62347600143
2897,226513.88264992266
2898,141791.96471843423
2899,208762.42197214565
2900,150557.8997289451
2901,192556.20704367146
2902,190649.90103207348
2903,368461.9435542114
2904,343533.8151972267
2905,88007.15394824179
2906,194395.43692342265
2907,107613.8263318665
2908,130882.00918467456
2909,144324.58425272713
2910,80123.30764141338
2911,82528.49596363251
2912,153907.29374190693
2913,76323.69037119237
2914,80128.39279384061
2915,81046.16615759321
2916,84835.10016657064
2917,164119.2639445457
2918,109979.6504050738
2919,226148.42151350202
